Frame_Index,Average_CrossEntropy_Loss
1.745000000000000000e+03,1.308222397833430639e+00
1.746000000000000000e+03,1.310827259815322110e+00
1.747000000000000000e+03,1.301740072432458151e+00
1.748000000000000000e+03,1.306484523174789025e+00
1.749000000000000000e+03,1.305185178930904355e+00
1.750000000000000000e+03,1.293349440323211086e+00
1.751000000000000000e+03,1.302304647187979558e+00
1.752000000000000000e+03,1.330260991450539665e+00
1.753000000000000000e+03,1.337940946256922947e+00
1.754000000000000000e+03,1.341241885772130216e+00
1.755000000000000000e+03,1.336140616472148990e+00
1.756000000000000000e+03,1.315506930476413094e+00
1.757000000000000000e+03,1.327458406537530999e+00
1.758000000000000000e+03,1.334266654989083367e+00
1.759000000000000000e+03,1.341822374946556096e+00
1.760000000000000000e+03,1.354166734974280750e+00
1.761000000000000000e+03,1.364059428219214221e+00
1.762000000000000000e+03,1.337501720845466480e+00
1.763000000000000000e+03,1.342102712182889901e+00
1.764000000000000000e+03,1.335878902819425340e+00
1.765000000000000000e+03,1.316897379550879599e+00
1.766000000000000000e+03,1.333537580135891965e+00
1.767000000000000000e+03,1.337515508578184686e+00
1.768000000000000000e+03,1.327336368759417740e+00
1.769000000000000000e+03,1.329994275100207624e+00
1.770000000000000000e+03,1.387263439311027469e+00
1.771000000000000000e+03,1.376426849181168865e+00
1.772000000000000000e+03,1.384766230475164894e+00
1.773000000000000000e+03,1.371903479796379610e+00
1.774000000000000000e+03,1.367374532018041711e+00
1.775000000000000000e+03,1.384031566783382905e+00
1.776000000000000000e+03,1.380374383247856551e+00
1.777000000000000000e+03,1.379201320277172238e+00
1.778000000000000000e+03,1.389621068750293675e+00
1.779000000000000000e+03,1.405696418008393733e+00
1.780000000000000000e+03,1.398805823311531249e+00
1.781000000000000000e+03,1.417117528059789633e+00
1.782000000000000000e+03,1.414026276958692430e+00
1.783000000000000000e+03,1.418812326895209752e+00
1.784000000000000000e+03,1.423493205799281291e+00
1.785000000000000000e+03,1.428268038167429754e+00
1.786000000000000000e+03,1.403923093766761276e+00
1.787000000000000000e+03,1.409879032765433804e+00
1.788000000000000000e+03,1.425173236881770888e+00
1.789000000000000000e+03,1.401134482976640561e+00
1.790000000000000000e+03,1.409386348471762362e+00
1.791000000000000000e+03,1.409972744818780432e+00
1.792000000000000000e+03,1.399309162444080323e+00
1.793000000000000000e+03,1.400101629929387803e+00
1.794000000000000000e+03,1.407592998697452025e+00
1.795000000000000000e+03,1.406254674093649903e+00
1.796000000000000000e+03,1.403592803316155768e+00
1.797000000000000000e+03,1.395128811562677651e+00
1.798000000000000000e+03,1.390791711097653316e+00
1.799000000000000000e+03,1.381331517228982397e+00
